label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
F,0.0,0.0,0.0,-0.06706732511520386,-0.07589024305343628,0.003610608121050518,-0.09510993957519531,-0.1717001497745514,0.0029939340424220973,-0.09799695014953613,-0.24189260601997375,-0.0038649463563729114,-0.10482972860336304,-0.2955422103404999,-0.012783628004001457,-0.08488065004348755,-0.2369231879711151,0.009210559492601078,-0.1416863203048706,-0.2807532250881195,-0.023131178738879044,-0.19302666187286377,-0.2801317870616913,-0.053463999228881676,-0.2336311936378479,-0.26973938941955566,-0.07161837448398956,-0.06139093637466431,-0.25625383853912354,-0.011983373249279339,-0.10708701610565186,-0.3506993055343628,-0.033406324731515724,-0.14854973554611206,-0.4111269563436508,-0.05747348819892295,-0.1828051209449768,-0.46038056910037994,-0.07603594292919524,-0.03023451566696167,-0.2500574588775635,-0.0375536270908583,-0.042875587940216064,-0.3648235499858856,-0.06332382936994918,-0.06295531988143921,-0.4413909912109375,-0.08863411475937255,-0.08091413974761963,-0.5025956630706787,-0.10673451800863631,0.0026558637619018555,-0.22257640957832336,-0.06289260466616042,0.01100224256515503,-0.31155937910079956,-0.08585510035078414,0.010530650615692139,-0.37700891494750977,-0.09954616059582122,0.005735814571380615,-0.4339204877614975,-0.11054500569622405
F,0.0,0.0,0.0,-0.06457901000976562,-0.07248848676681519,0.002918701603945806,-0.09173935651779175,-0.16725707054138184,0.0020204910393175624,-0.09417521953582764,-0.2365264892578125,-0.00481380197784631,-0.09918022155761719,-0.29012027382850647,-0.013727973230245993,-0.08317852020263672,-0.23017597198486328,0.007763469111111476,-0.1386902928352356,-0.2739650011062622,-0.024344594232800887,-0.1889888048171997,-0.27418196201324463,-0.05438241457200377,-0.2284356951713562,-0.26407936215400696,-0.07233969961858122,-0.05989283323287964,-0.24977004528045654,-0.012441840037766383,-0.10368114709854126,-0.3427966237068176,-0.03296544497466414,-0.1440609097480774,-0.40221941471099854,-0.05602358003712027,-0.177906334400177,-0.45067667961120605,-0.07389465069032042,-0.02879321575164795,-0.24408146739006042,-0.03695589771128027,-0.041774213314056396,-0.35749951004981995,-0.06145856251573889,-0.061097562313079834,-0.4332350194454193,-0.08573667799687712,-0.0785171389579773,-0.4942485988140106,-0.10333240871882765,0.003933072090148926,-0.21727970242500305,-0.06132820715761511,0.011769652366638184,-0.3043314218521118,-0.08346662019944517,0.011175811290740967,-0.3687155246734619,-0.096640476040605,0.006534755229949951,-0.4247533977031708,-0.10731650983548491
F,0.0,0.0,0.0,-0.0624958872795105,-0.07113379240036011,4.796855385791332e-05,-0.08960139751434326,-0.16580498218536377,-0.0008042187194092776,-0.09166508913040161,-0.23591050505638123,-0.006790329084893187,-0.09737640619277954,-0.28758490085601807,-0.014148756710042676,-0.08118414878845215,-0.22527170181274414,0.009393813240180293,-0.13450419902801514,-0.2668610215187073,-0.02051471531127902,-0.18299686908721924,-0.2663465142250061,-0.04895164802407237,-0.2212497591972351,-0.2567024230957031,-0.06575675293539973,-0.05795156955718994,-0.24572309851646423,-0.008162777719249448,-0.10073041915893555,-0.3348916471004486,-0.02690933257078143,-0.13990801572799683,-0.3921939879655838,-0.04870267942284556,-0.17238211631774902,-0.4391920119524002,-0.06551404282187434,-0.02724379301071167,-0.24169763922691345,-0.030280278843989095,-0.0393216609954834,-0.3497185707092285,-0.05329531416033717,-0.05807137489318848,-0.4221932739019394,-0.07590745374297114,-0.0753021240234375,-0.48037272691726685,-0.09200711533163997,0.0049405694007873535,-0.21742212772369385,-0.05263604208563777,0.011828184127807617,-0.30103757977485657,-0.07209585591887446,0.011235296726226807,-0.36221665143966675,-0.0832032112750909,0.006344914436340332,-0.4150402396917343,-0.09232821300362559
F,0.0,0.0,0.0,-0.06467270851135254,-0.07087588310241699,0.007463996901378778,-0.09162271022796631,-0.16242021322250366,0.008207828409240392,-0.09439772367477417,-0.22999507188796997,0.001761293408662823,-0.10006093978881836,-0.28268760442733765,-0.007217097424700114,-0.08169662952423096,-0.22225672006607056,0.013190087533757833,-0.1352030634880066,-0.26268625259399414,-0.01624012585057244,-0.18292975425720215,-0.2616972327232361,-0.044804321930541846,-0.22082263231277466,-0.25211992859840393,-0.0625315181471251,-0.05836087465286255,-0.241196870803833,-0.009864546687140319,-0.1014588475227356,-0.3283979296684265,-0.029316781417264792,-0.140120267868042,-0.38431867957115173,-0.05374407614840493,-0.17192286252975464,-0.4312456399202347,-0.0732502065159224,-0.028615176677703857,-0.23636937141418457,-0.036799876347913596,-0.04060709476470947,-0.3423500061035156,-0.06074609081520066,-0.059496283531188965,-0.41372689604759216,-0.08641085247768387,-0.07604473829269409,-0.4711931645870209,-0.10547536830677018,0.0032039880752563477,-0.21235188841819763,-0.06316402028573975,0.010035574436187744,-0.29563239216804504,-0.08449162016881928,0.009604156017303467,-0.3561193346977234,-0.09806733797563538,0.005064785480499268,-0.40829765796661377,-0.10961688529027924
F,0.0,0.0,0.0,-0.06080597639083862,-0.06940782070159912,0.002361354188245457,-0.08760833740234375,-0.16079863905906677,0.001692311724831086,-0.09116107225418091,-0.228817880153656,-0.004567377033460218,-0.09986943006515503,-0.2805855870246887,-0.012631051472205002,-0.07750612497329712,-0.21730557084083557,0.008877582618218582,-0.1288214921951294,-0.25780460238456726,-0.02019742899276622,-0.1755388379096985,-0.2574174404144287,-0.04774954938032039,-0.21246463060379028,-0.2491588294506073,-0.06443558656312831,-0.055054426193237305,-0.23607680201530457,-0.009976867816227752,-0.09643256664276123,-0.3214218020439148,-0.0292957110766352,-0.13357412815093994,-0.37648192048072815,-0.052015748104828674,-0.16402292251586914,-0.42306169867515564,-0.06974528007842906,-0.025651633739471436,-0.23205441236495972,-0.03287180908657916,-0.03674525022506714,-0.33656296133995056,-0.056365929773825485,-0.054312944412231445,-0.4063609093427658,-0.07980080716945537,-0.07024234533309937,-0.4627287685871124,-0.0966750162158192,0.0058487653732299805,-0.20891126990318298,-0.05563453607894786,0.013010144233703613,-0.29049286246299744,-0.07567211263515361,0.012483477592468262,-0.3499945104122162,-0.08772895508148082,0.007538974285125732,-0.401630163192749,-0.09773773722984203
F,0.0,0.0,0.0,-0.05958348512649536,-0.0685930848121643,0.0004886512249413499,-0.08675771951675415,-0.16042795777320862,-0.0010467451577369502,-0.09037810564041138,-0.2291405200958252,-0.0076611629267517856,-0.09939372539520264,-0.2828584313392639,-0.01584937754546445,-0.07491368055343628,-0.21439439058303833,0.006959457830589599,-0.1258891224861145,-0.25505515933036804,-0.022110510202992373,-0.1723385453224182,-0.253815621137619,-0.049591149720299654,-0.20926135778427124,-0.24491137266159058,-0.06610285076772016,-0.052099764347076416,-0.23235777020454407,-0.010787603962171488,-0.09273755550384521,-0.31706345081329346,-0.0297817434695844,-0.1298639178276062,-0.3721761405467987,-0.05206360999022763,-0.16058701276779175,-0.41861753165721893,-0.06944109830533307,-0.022907257080078125,-0.22751659154891968,-0.03265775326167386,-0.033950984477996826,-0.33087241649627686,-0.0558393965986852,-0.05107992887496948,-0.400512233376503,-0.0785948592749719,-0.06663644313812256,-0.45663732290267944,-0.09485154930030149,0.007603645324707031,-0.2037823498249054,-0.05453507560764592,0.014323592185974121,-0.28473401069641113,-0.07400622549926084,0.0141373872756958,-0.343932569026947,-0.08527782890473645,0.00995248556137085,-0.3951179087162018,-0.09455538872157376
F,0.0,0.0,0.0,-0.0582813024520874,-0.06627076864242554,-0.0006472390558442953,-0.08447861671447754,-0.15703225135803223,-0.00242736896675666,-0.08775120973587036,-0.2245374619960785,-0.00900647121657272,-0.09450262784957886,-0.2752564549446106,-0.016874736949695546,-0.0731613039970398,-0.21102789044380188,0.006871644564078849,-0.1233416199684143,-0.25207436084747314,-0.021638101741565663,-0.16944557428359985,-0.25200915336608887,-0.048572738498343426,-0.20582401752471924,-0.24351957440376282,-0.06455071347941299,-0.05112624168395996,-0.22937074303627014,-0.009355918347729641,-0.09095823764801025,-0.313172310590744,-0.027358253329886395,-0.127477765083313,-0.3678727447986603,-0.04809779751290222,-0.1576433777809143,-0.41298700869083405,-0.06416512358178039,-0.022090137004852295,-0.22538962960243225,-0.029802637949480015,-0.033228933811187744,-0.32799050211906433,-0.0515124135016336,-0.04954403638839722,-0.39586593210697174,-0.0722108565567865,-0.0641736388206482,-0.4498591721057892,-0.08684114444245239,0.008275508880615234,-0.20286458730697632,-0.0505382836161985,0.014591872692108154,-0.28337037563323975,-0.06839384961117645,0.014494657516479492,-0.3413740396499634,-0.07834967303265472,0.010606527328491211,-0.3909182846546173,-0.08651309537876983
F,0.0,0.0,0.0,-0.05817711353302002,-0.06418150663375854,-0.0014195230018216876,-0.0825682282447815,-0.15301981568336487,-0.0029564330747220424,-0.08300960063934326,-0.21887722611427307,-0.008881889369511953,-0.08632075786590576,-0.2677959203720093,-0.015946347352290502,-0.07196038961410522,-0.2067287564277649,0.006651676174080023,-0.12126433849334717,-0.24677997827529907,-0.020773694005036702,-0.1667879819869995,-0.2475142776966095,-0.04664694153907334,-0.2021726369857788,-0.23966917395591736,-0.06190735855343377,-0.0499882698059082,-0.22536367177963257,-0.008440501142466417,-0.08914220333099365,-0.3078938126564026,-0.02560315662267243,-0.12471604347229004,-0.3617737889289856,-0.04516188808920418,-0.1539515256881714,-0.4057959318161011,-0.060258600946689,-0.02152848243713379,-0.2216692864894867,-0.027775855820799222,-0.03233867883682251,-0.32224172353744507,-0.04895699777843987,-0.0482141375541687,-0.38896963000297546,-0.06900714346411263,-0.06269794702529907,-0.4420563876628876,-0.08309166141989266,0.007692992687225342,-0.19954589009284973,-0.04744612806680237,0.014883995056152344,-0.2779008150100708,-0.06515894838812386,0.015110373497009277,-0.33476847410202026,-0.0750363693499807,0.011371970176696777,-0.3834111988544464,-0.08305124947073494
F,0.0,0.0,0.0,-0.057930588722229004,-0.06210511922836304,4.0231379237809506e-05,-0.08291703462600708,-0.1501767635345459,-0.0007258881875955581,-0.0848381519317627,-0.21553000807762146,-0.006069043424510312,-0.0894848108291626,-0.26395291090011597,-0.01269671670772965,-0.07201755046844482,-0.20444732904434204,0.006852521322137761,-0.12160062789916992,-0.24421578645706177,-0.019678113755368543,-0.16635382175445557,-0.24529728293418884,-0.04463587864913876,-0.20112794637680054,-0.238450288772583,-0.059518104192399335,-0.0498502254486084,-0.22287672758102417,-0.008978429955028844,-0.08946245908737183,-0.3039499521255493,-0.026001177501463246,-0.12459206581115723,-0.35698212683200836,-0.04524341389217312,-0.1533268690109253,-0.4007561504840851,-0.06005050778069432,-0.021572113037109375,-0.2190745770931244,-0.028771763440751386,-0.032981693744659424,-0.3185742497444153,-0.0497220510212415,-0.04898566007614136,-0.38475511968135834,-0.06955659925618107,-0.06348901987075806,-0.4377386122941971,-0.08352597593941624,0.0074623823165893555,-0.19690009951591492,-0.048717254546069455,0.013998806476593018,-0.2739538550376892,-0.06646402716317112,0.014121055603027344,-0.3298300802707672,-0.07628683536925251,0.010487854480743408,-0.37769651412963867,-0.08423793106951649
F,0.0,0.0,0.0,-0.05681580305099487,-0.06050121784210205,-0.0019076816662888518,-0.08241009712219238,-0.1487695872783661,-0.0027292046854014984,-0.08507966995239258,-0.21431505680084229,-0.007404944595855056,-0.0910157561302185,-0.261512815952301,-0.01297635977805811,-0.07110369205474854,-0.2008252739906311,0.005102657976586045,-0.11981749534606934,-0.241130530834198,-0.02126834282369572,-0.16391915082931519,-0.24131491780281067,-0.04555376546175438,-0.19771075248718262,-0.23331108689308167,-0.059667992607664644,-0.049110472202301025,-0.2194405198097229,-0.008810434692513525,-0.08780676126480103,-0.2997409701347351,-0.02581712716908413,-0.12236589193344116,-0.3520791828632355,-0.04397858233840424,-0.1504461169242859,-0.39535459876060486,-0.05765769557745415,-0.020866334438323975,-0.2160901427268982,-0.026751459778260767,-0.03171342611312866,-0.3139439821243286,-0.04748051913173157,-0.04705989360809326,-0.37890398502349854,-0.06597017423899132,-0.06109338998794556,-0.43154580891132355,-0.07863618360550362,0.00824207067489624,-0.19469022750854492,-0.04502263964803177,0.014981687068939209,-0.27062636613845825,-0.06218611748607117,0.015181303024291992,-0.3255203366279602,-0.07124213056356865,0.011485099792480469,-0.3725961297750473,-0.07840932832748848
F,0.0,0.0,0.0,-0.05640101432800293,-0.05960583686828613,-0.002092131223967897,-0.08111304044723511,-0.147475928068161,-0.003054895947194325,-0.08291542530059814,-0.21271854639053345,-0.007834728384828793,-0.08846604824066162,-0.2613094449043274,-0.013647876257515179,-0.06958270072937012,-0.1992943286895752,0.005296921779894603,-0.1183779239654541,-0.2377610206604004,-0.020660584370112645,-0.16218781471252441,-0.2389911413192749,-0.04487422811470054,-0.19595575332641602,-0.2323836088180542,-0.05910068708143257,-0.047900378704071045,-0.2174443006515503,-0.008581446992671715,-0.0864449143409729,-0.29658791422843933,-0.02509758765480541,-0.12087607383728027,-0.34799544513225555,-0.043543293649769055,-0.1490921974182129,-0.3904971778392792,-0.05762649285278343,-0.020295321941375732,-0.21388477087020874,-0.026483986104345547,-0.031197428703308105,-0.31045207381248474,-0.04671078133068107,-0.04666858911514282,-0.374628022313118,-0.0656541432686808,-0.060859084129333496,-0.42653901875019073,-0.07889591860256218,0.007761180400848389,-0.1922905445098877,-0.04472104417762779,0.01407712697982788,-0.26693791151046753,-0.06141741904101394,0.014240145683288574,-0.320894718170166,-0.07064677732667946,0.010508716106414795,-0.3674192875623703,-0.07815695511779808
F,0.0,0.0,0.0,-0.055516839027404785,-0.059751272201538086,-0.001307652965408579,-0.07926404476165771,-0.14401274919509888,-0.0022382599350407872,-0.08105039596557617,-0.2065379023551941,-0.0071361454252496515,-0.08491772413253784,-0.25314128398895264,-0.012936855950613335,-0.06899267435073853,-0.19438013434410095,0.006248313183675691,-0.1167106032371521,-0.2333870232105255,-0.019339322396774605,-0.159856379032135,-0.23497644066810608,-0.04322123462821992,-0.19306999444961548,-0.22818273305892944,-0.05715116793777497,-0.04796743392944336,-0.21259665489196777,-0.007482695211876944,-0.08578914403915405,-0.29154860973358154,-0.02362943003441842,-0.1194959282875061,-0.3425726294517517,-0.04120655665661843,-0.14734333753585815,-0.384358748793602,-0.05452765832211526,-0.02073615789413452,-0.20985111594200134,-0.02516663941111119,-0.03294706344604492,-0.30561017990112305,-0.0446028106894687,-0.04800516366958618,-0.3682205080986023,-0.062203734466095284,-0.06180340051651001,-0.4183131158351898,-0.07438443908955605,0.00712895393371582,-0.1895292103290558,-0.0432174050297931,0.011630475521087646,-0.26381129026412964,-0.05907585779692681,0.011267125606536865,-0.31727761030197144,-0.06735042045380624,0.0073340535163879395,-0.36296363174915314,-0.07404680112864526
F,0.0,0.0,0.0,-0.05590897798538208,-0.05693107843399048,0.0006153542479978569,-0.07914501428604126,-0.13840842247009277,0.0005579968263873525,-0.08070135116577148,-0.19805344939231873,-0.00402778494856193,-0.08350306749343872,-0.24179130792617798,-0.009726184566829943,-0.06977206468582153,-0.19083359837532043,0.00943688754239247,-0.11649847030639648,-0.2286820411682129,-0.015234722902391695,-0.15909403562545776,-0.23070964217185974,-0.038892752637480044,-0.19196200370788574,-0.22419199347496033,-0.05282103564343288,-0.04938262701034546,-0.21000432968139648,-0.005203731504593634,-0.0866047739982605,-0.28779318928718567,-0.020085300465439104,-0.12003201246261597,-0.33782482147216797,-0.03743750896057918,-0.1473219394683838,-0.37801598012447357,-0.050758249272917055,-0.02301079034805298,-0.20849883556365967,-0.023793616478656077,-0.035084664821624756,-0.30341488122940063,-0.04228651072583034,-0.051372230052948,-0.36553703248500824,-0.06065129410228565,-0.06571614742279053,-0.4140455573797226,-0.07360251541933849,0.004030287265777588,-0.18991762399673462,-0.042639485706899904,0.008882582187652588,-0.26275599002838135,-0.05864873077473476,0.008095026016235352,-0.3152824938297272,-0.06787551488480403,0.003999114036560059,-0.3593030720949173,-0.07528643604121044
F,0.0,0.0,0.0,-0.0535205602645874,-0.055561363697052,-0.0008549751398589933,-0.0754517912864685,-0.1354464590549469,-0.0017035341622744227,-0.0741417407989502,-0.19314828515052795,-0.006695985681048455,-0.07398998737335205,-0.23525357246398926,-0.012887508029720607,-0.06780248880386353,-0.1874656081199646,0.007939012368538556,-0.11283421516418457,-0.2236824929714203,-0.015842932629070106,-0.1542525291442871,-0.2253609299659729,-0.038883678036413016,-0.1863653063774109,-0.2193288803100586,-0.05269948335238439,-0.047534942626953125,-0.20588374137878418,-0.005956091339371028,-0.08333355188369751,-0.2826932370662689,-0.02075985761233312,-0.11614406108856201,-0.33175984025001526,-0.03868787305303556,-0.1429402232170105,-0.37164878845214844,-0.05261042656250936,-0.021559417247772217,-0.20365038514137268,-0.023721342327675643,-0.033184170722961426,-0.2976580560207367,-0.0425770686740492,-0.049246907234191895,-0.35922597348690033,-0.06218860985585195,-0.06363421678543091,-0.40743499994277954,-0.07612803147979719,0.004778563976287842,-0.1846213936805725,-0.04169020371385557,0.00890570878982544,-0.25733205676078796,-0.05818227993198377,0.007712662220001221,-0.309944212436676,-0.06825235800691587,0.00305330753326416,-0.35450558364391327,-0.07645529078193647
F,0.0,0.0,0.0,-0.0539776086807251,-0.055520713329315186,0.002307911887825753,-0.07517969608306885,-0.1327463686466217,0.0030483154301208515,-0.07466781139373779,-0.18945041298866272,-0.0009381932135994475,-0.075725257396698,-0.23191386461257935,-0.006147538293092225,-0.06793147325515747,-0.1833426058292389,0.011738088466287877,-0.1124926209449768,-0.21935734152793884,-0.010785299800275538,-0.15323185920715332,-0.22101330757141113,-0.03300144474947331,-0.18440473079681396,-0.21468159556388855,-0.04625077124678967,-0.04808688163757324,-0.2025313377380371,-0.0030999183467912417,-0.08358818292617798,-0.2780281603336334,-0.017136450372575496,-0.11587035655975342,-0.32635200023651123,-0.034443839900134776,-0.14235609769821167,-0.3657110780477524,-0.04777498122298596,-0.02290862798690796,-0.20214417576789856,-0.021583539880751346,-0.03505206108093262,-0.29449203610420227,-0.03938434224569676,-0.051117539405822754,-0.3552195280790329,-0.058186348043321345,-0.06551259756088257,-0.40271705389022827,-0.07153296049678204,0.0029900074005126953,-0.1858922243118286,-0.04005444001400349,0.006497442722320557,-0.25655892491340637,-0.055487919114469264,0.005038022994995117,-0.30734506249427795,-0.06481146391475079,0.0002563595771789551,-0.3499358147382736,-0.07240604188287136
F,0.0,0.0,0.0,-0.05313771963119507,-0.053985655307769775,0.0013115380262007648,-0.07450985908508301,-0.13141083717346191,0.002142286959568196,-0.074596107006073,-0.18859612941741943,-0.001373186374550528,-0.07652485370635986,-0.2316323220729828,-0.006076939536725945,-0.0672805905342102,-0.18119552731513977,0.01104838154977017,-0.11139041185379028,-0.21543791890144348,-0.011331446135883994,-0.15141147375106812,-0.21736547350883484,-0.03325082235271282,-0.1818939447402954,-0.21119090914726257,-0.04623567559058017,-0.0474666953086853,-0.19999149441719055,-0.0030146312364394134,-0.0827670693397522,-0.27429911494255066,-0.016814374031966395,-0.11444365978240967,-0.32174649834632874,-0.03371664382750339,-0.14018768072128296,-0.3599296510219574,-0.0467512557678873,-0.022743642330169678,-0.1994035840034485,-0.02085607931250877,-0.034964799880981445,-0.2901011109352112,-0.03867114953929729,-0.051338374614715576,-0.3498026877641678,-0.05761694036657161,-0.06605613231658936,-0.39601217210292816,-0.07101583726937122,0.0024350881576538086,-0.18291234970092773,-0.03873319797450847,0.005720198154449463,-0.2524309754371643,-0.05462238811189479,0.004151403903961182,-0.30256974697113037,-0.06456066169077701,-0.0008876919746398926,-0.34445008635520935,-0.07251940913731403
F,0.0,0.0,0.0,-0.05130910873413086,-0.050836384296417236,-0.0004033638138309925,-0.07232236862182617,-0.12894892692565918,-0.00016916526104182594,-0.07179510593414307,-0.18553951382637024,-0.003882627850117615,-0.07259541749954224,-0.22676539421081543,-0.008622507713454297,-0.06560415029525757,-0.18071892857551575,0.009417950958294341,-0.11000204086303711,-0.2133730947971344,-0.012820651903467706,-0.15021198987960815,-0.21489107608795166,-0.03453826174111896,-0.18043380975723267,-0.20875051617622375,-0.04740711316438251,-0.04625576734542847,-0.19933557510375977,-0.0037394486458026677,-0.08218991756439209,-0.27222856879234314,-0.01677661403985553,-0.11369699239730835,-0.3192638158798218,-0.03275126606197887,-0.13860338926315308,-0.3566127270460129,-0.045143637954907945,-0.02151268720626831,-0.1981530487537384,-0.020807862430530122,-0.03442275524139404,-0.28877002000808716,-0.03804294034810596,-0.050300538539886475,-0.3478272557258606,-0.0560373069343143,-0.0640181303024292,-0.39366160333156586,-0.06878181189270549,0.0034555792808532715,-0.18103942275047302,-0.03813399761887126,0.0063422322273254395,-0.2512320876121521,-0.05391086280317836,0.004612445831298828,-0.30157995223999023,-0.06351761907311015,-0.00023680925369262695,-0.3441177010536194,-0.07114809393854671
F,0.0,0.0,0.0,-0.05168646574020386,-0.05132657289505005,7.848334975335547e-05,-0.07291978597640991,-0.12808465957641602,0.00033638195203877785,-0.07349389791488647,-0.18424981832504272,-0.0034552329201318344,-0.075755774974823,-0.2267588973045349,-0.00819746879675165,-0.06509262323379517,-0.17872661352157593,0.009991216382005064,-0.10924422740936279,-0.21189570426940918,-0.012157183231792601,-0.14893430471420288,-0.21329721808433533,-0.03393140816875473,-0.1792023777961731,-0.2071869969367981,-0.04670586818643585,-0.045855045318603516,-0.19760501384735107,-0.0031103420518405756,-0.08048176765441895,-0.270224392414093,-0.01613672459312454,-0.11185812950134277,-0.31665879487991333,-0.03219389179535881,-0.13716840744018555,-0.3538886457681656,-0.044523101391277464,-0.02156519889831543,-0.19738447666168213,-0.019992100166163596,-0.03380244970321655,-0.2865447402000427,-0.0365525969285585,-0.049806058406829834,-0.34463417530059814,-0.053804583938799055,-0.06372445821762085,-0.3898176997900009,-0.06601182753034607,0.0029366016387939453,-0.18137452006340027,-0.03716147700139061,0.006215035915374756,-0.25013068318367004,-0.05142494672723785,0.004638254642486572,-0.2996131181716919,-0.05980367967673317,0.0001055002212524414,-0.3412491977214813,-0.06657649213262573
F,0.0,0.0,0.0,-0.05132836103439331,-0.048828959465026855,0.0003312123726360028,-0.07253068685531616,-0.12564367055892944,0.0010603577384031837,-0.07232969999313354,-0.18091529607772827,-0.0022252223434620078,-0.0727614164352417,-0.2210807204246521,-0.006498247895272868,-0.06523430347442627,-0.17769864201545715,0.010347999122110707,-0.10910594463348389,-0.21016424894332886,-0.010943295944365161,-0.14815175533294678,-0.2122727334499359,-0.03186447503778567,-0.17751872539520264,-0.20680099725723267,-0.044175900097819465,-0.04622781276702881,-0.19694238901138306,-0.002742342695476907,-0.08163994550704956,-0.26818686723709106,-0.015043827284010547,-0.1126452088356018,-0.31413406133651733,-0.03013034495327105,-0.13714814186096191,-0.3503367453813553,-0.04172534826013674,-0.021867752075195312,-0.19668999314308167,-0.01961999530706038,-0.03493756055831909,-0.2850798964500427,-0.03575717988226046,-0.05109041929244995,-0.3427095413208008,-0.052642587151261466,-0.06492751836776733,-0.38758111000061035,-0.06464746924850573,0.002744615077972412,-0.18071028590202332,-0.03677177387091746,0.005781710147857666,-0.24865543842315674,-0.051395754840108054,0.0041915178298950195,-0.2974463105201721,-0.06009323107812037,-0.00029730796813964844,-0.338615357875824,-0.06702625336858858
F,0.0,0.0,0.0,-0.050300657749176025,-0.049405574798583984,-0.0012295152180925584,-0.07210230827331543,-0.12682044506072998,-0.0014217991036460376,-0.07319527864456177,-0.1834380030632019,-0.005145441659642813,-0.07562273740768433,-0.22650444507598877,-0.009643274743957875,-0.06302642822265625,-0.17642894387245178,0.00764291741614187,-0.10634326934814453,-0.20896729826927185,-0.014819727663798687,-0.14550280570983887,-0.2105984091758728,-0.03640584220449483,-0.1758078932762146,-0.20456275343894958,-0.04903174137036359,-0.04445481300354004,-0.1945735514163971,-0.004505055875434039,-0.07932156324386597,-0.2658981680870056,-0.018057813321156857,-0.11028045415878296,-0.311153769493103,-0.03382606749693906,-0.13519316911697388,-0.3473655581474304,-0.04584737439910924,-0.020543694496154785,-0.19382625818252563,-0.020414793317122815,-0.032824158668518066,-0.28171199560165405,-0.03733098452250516,-0.047928452491760254,-0.33808284997940063,-0.05411996637742078,-0.0612332820892334,-0.3823661506175995,-0.06589688678543126,0.003771841526031494,-0.17727434635162354,-0.03666527514617002,0.006624817848205566,-0.24487122893333435,-0.051094524015589116,0.0049623847007751465,-0.2931842803955078,-0.05948411618630445,9.530782699584961e-05,-0.33428163826465607,-0.06623351146738088
F,0.0,0.0,0.0,-0.050280749797821045,-0.04883158206939697,-0.00043425893839810215,-0.07149064540863037,-0.12593117356300354,-0.00020641005561117254,-0.07319265604019165,-0.18282374739646912,-0.0036823574193789455,-0.07700586318969727,-0.226911723613739,-0.008129441572449991,-0.062175095081329346,-0.17456772923469543,0.00800204889652889,-0.10597717761993408,-0.2073824405670166,-0.013689394502065966,-0.14472568035125732,-0.20849153399467468,-0.03472313137920935,-0.1742594838142395,-0.20223811268806458,-0.047129648199401686,-0.043618202209472656,-0.19291681051254272,-0.004501814881436417,-0.07847452163696289,-0.26364442706108093,-0.01738670135112841,-0.10891145467758179,-0.30769652128219604,-0.03283854427012045,-0.13327354192733765,-0.34297463297843933,-0.04480351360710699,-0.01998966932296753,-0.1923387050628662,-0.020635327717386076,-0.03279578685760498,-0.2802172303199768,-0.03716894464763243,-0.047991275787353516,-0.3358753174543381,-0.05393911006125052,-0.06122976541519165,-0.37933772802352905,-0.06589554103287298,0.004053175449371338,-0.17610621452331543,-0.036994131675086805,0.007002532482147217,-0.2429998517036438,-0.0515859075096472,0.005600035190582275,-0.2910965085029602,-0.06020910890968878,0.0011227726936340332,-0.33175797760486603,-0.0671857282725199
F,0.0,0.0,0.0,-0.05008643865585327,-0.04872488975524902,-0.00046791744748730935,-0.07087570428848267,-0.1250842809677124,0.00019994249819177412,-0.0723608136177063,-0.1818333864212036,-0.002892388498686671,-0.07584643363952637,-0.2248895764350891,-0.006779729390792966,-0.06202346086502075,-0.17309454083442688,0.01026609772602427,-0.1047852635383606,-0.20637017488479614,-0.010794266594849944,-0.14311355352401733,-0.20811766386032104,-0.03166259685745132,-0.172357976436615,-0.2021377682685852,-0.043895261829995036,-0.043528974056243896,-0.19172441959381104,-0.0018343408613432644,-0.07722145318984985,-0.26170578598976135,-0.013921158856057048,-0.10687655210494995,-0.3060336112976074,-0.02924918616404426,-0.1305093765258789,-0.34128566086292267,-0.041144541001223445,-0.019932687282562256,-0.19186386466026306,-0.01772519061555755,-0.03107011318206787,-0.27755990624427795,-0.033496061807774424,-0.04521632194519043,-0.3328014761209488,-0.0500623234569062,-0.057585179805755615,-0.3756364732980728,-0.06187822530259979,0.004248380661010742,-0.17685618996620178,-0.033950673884056926,0.008104920387268066,-0.24322500824928284,-0.047596538907193064,0.00718998908996582,-0.2904820442199707,-0.05581977451434028,0.0030611753463745117,-0.3302411735057831,-0.0625694454668988
